experiment_id,acronym,region_name,hemisphere_id,target_hemisphere,lateralization,projection_density,projection_energy,projection_volume,volume,is_injection,gender,strain,injection_volume
480074702,PYR,Pyramus (VIII),2,Right,Ipsilateral,0.0003325205179862,0.353158861398697,0.0002287641179687,0.6879699568,False,F,C57BL/6J,0.1373016946
480074702,VCO,Ventral cochlear nucleus,3,Midline,Midline,0.0050831416193308,3.00082893022416,0.005699916425,1.1213373248,False,F,C57BL/6J,0.1373016946
480074702,int,internal capsule,2,Right,Ipsilateral,0.0066457749344408,3.81154894828796,0.007683358025,1.1561266976,False,F,C57BL/6J,0.1373016946
480074702,AI,Agranular insular area,2,Right,Ipsilateral,0.150270825191065,207.588576357046,0.65392242348125,4.351625957,False,F,C57BL/6J,0.1373016946
480074702,ACAv6b,"Anterior cingulate area, ventral part, 6b",2,Right,Ipsilateral,0.0141074499115348,13.5884027481079,0.0004826395109375,0.0342116775,False,F,C57BL/6J,0.1373016946
480074702,VERM,Vermal regions,2,Right,Ipsilateral,0.0006316314347528,0.612445950966189,0.0070590073367187,11.1758328486,False,F,C57BL/6J,0.1373016946
480074702,POL,Posterior limiting nucleus of the thalamus,1,Left,Contralateral,0.0072007677517831,5.578528881073,0.0008156767390625,0.1132763576,False,F,C57BL/6J,0.1373016946
480074702,IIIn,oculomotor nerve,1,Left,Contralateral,0.027362585067749,71.7250823974609,0.0031226775125,0.1141221662,False,F,C57BL/6J,0.1373016946
480074702,VISam6a,"Anteromedial visual area, layer 6a",1,Left,Contralateral,0.0043262406252324,4.01242780685425,0.0003305865390625,0.076414275,False,F,C57BL/6J,0.1373016946
480074702,EW,Edinger-Westphal nucleus,2,Right,Ipsilateral,0.0384196974337101,34.418327331543,0.0005391713851562,0.0140337225,False,F,C57BL/6J,0.1373016946
480074702,AMBd,"Nucleus ambiguus, dorsal division",3,Midline,Midline,0.001224483550107,1.31967323405869,2.86306539615631e-05,0.02338182,False,F,C57BL/6J,0.1373016946
480074702,SSp-tr6b,"Primary somatosensory area, trunk, layer 6b",1,Left,Contralateral,0.0100614679977298,8.34943771362305,0.0001867245679687,0.0185583825,False,F,C57BL/6J,0.1373016946
480074702,SSp,Primary somatosensory area,1,Left,Contralateral,0.0465971801267481,51.9521183081282,0.624240590372656,13.3965314784,False,F,C57BL/6J,0.1373016946
480074702,LM,Lateral mammillary nucleus,1,Left,Contralateral,0.0097036873921752,5.23713874816895,0.0004142601640625,0.042691005,False,F,C57BL/6J,0.1373016946
480074702,LGv,Ventral part of the lateral geniculate complex,3,Midline,Midline,0.0032355955751444,2.88897544878874,0.0014473807960937,0.4473305648,False,F,C57BL/6J,0.1373016946
480074702,ccg,genu of corpus callosum,2,Right,Ipsilateral,0.0272612869739532,24.4347038269043,0.012463533425,0.4571879928,False,F,C57BL/6J,0.1373016946
480074702,SSp-ll5,"Primary somatosensory area, lower limb, layer 5",3,Midline,Midline,0.0140230448111021,15.4866332733291,0.0085845458125,0.6121741696,False,F,C57BL/6J,0.1373016946
480074702,FOTU,Folium-tuber vermis (VII),2,Right,Ipsilateral,0.0026535063516348,2.6457633972168,0.00154085308125,0.5806856328,False,F,C57BL/6J,0.1373016946
480074702,Xn,vagus nerve,3,Midline,Midline,4.57909180945957e-05,0.0292544920383496,4.70111544799805e-07,0.01026648,False,F,C57BL/6J,0.1373016946
480074702,IA,Intercalated amygdalar nucleus,1,Left,Contralateral,0.15957610309124,233.450012207031,0.01607267865,0.1007210876,False,F,C57BL/6J,0.1373016946
480074702,PPY,Parapyramidal nucleus,1,Left,Contralateral,0.0023631851654499,0.991026639938354,0.0001230744292968,0.052079895,False,F,C57BL/6J,0.1373016946
480074702,fi,fimbria,3,Midline,Midline,0.0009649261422939,0.614023303994529,0.00161037856875,1.6689138144,False,F,C57BL/6J,0.1373016946
480074702,LDT,Laterodorsal tegmental nucleus,2,Right,Ipsilateral,0.0546455271542072,61.1900062561035,0.0061292293125,0.1121634206,False,F,C57BL/6J,0.1373016946
480074702,VISpl6a,"Posterolateral visual area, layer 6a",1,Left,Contralateral,0.0060283336788415,5.14985799789429,0.0003564842640625,0.0591347925,False,F,C57BL/6J,0.1373016946
480074702,IC,Inferior colliculus,1,Left,Contralateral,0.0019839315691577,2.3628236349249,0.0048618590125,2.4506183016,False,F,C57BL/6J,0.1373016946
480074702,SSp-bfd2/3,"Primary somatosensory area, barrel field, layer 2/3",3,Midline,Midline,0.0103985455036026,9.8546046889318,0.0173804831375,1.6714340608,False,F,C57BL/6J,0.1373016946
480074702,root,root,2,Right,Ipsilateral,0.0380688086152077,47.3974990844727,10.6161954304,278.8686143488,False,F,C57BL/6J,0.1373016946
480074702,IPA,"Interpeduncular nucleus, apical",3,Midline,Midline,0.0035351735364337,2.63414055723718,9.78591537109375e-05,0.02768157,False,F,C57BL/6J,0.1373016946
480074702,HATA,Hippocampo-amygdalar transition area,2,Right,Ipsilateral,0.0034010643139481,2.32012534141541,0.0007899324453125,0.2322603724,False,F,C57BL/6J,0.1373016946
480074702,AIp5,"Agranular insular area, posterior part, layer 5",2,Right,Ipsilateral,0.198129802942276,310.948120117188,0.082195638,0.41485752,False,F,C57BL/6J,0.1373016946
480074702,ORBvl,"Orbital area, ventrolateral part",1,Left,Contralateral,0.0287369440081844,33.0844468583245,0.0281464932929687,0.9794532531,False,F,C57BL/6J,0.1373016946
480074702,CLI,Central linear nucleus raphe,3,Midline,Midline,0.467373430227725,2286.733576842,5.41236486328125e-05,0.0001158038628906,True,F,C57BL/6J,0.1373016946
480074702,MA,Magnocellular nucleus,3,Midline,Midline,0.182521460895778,288.540203657066,0.07330322335,0.4016142704,False,F,C57BL/6J,0.1373016946
480074702,SSp-ll2/3,"Primary somatosensory area, lower limb, layer 2/3",1,Left,Contralateral,0.0142669416964054,12.2437181472778,0.0050850638125,0.3564228248,False,F,C57BL/6J,0.1373016946
480074702,VISC5,"Visceral area, layer 5",2,Right,Ipsilateral,0.143968179821968,194.429321289062,0.0560643398,0.3894217376,False,F,C57BL/6J,0.1373016946
480074702,TEa,Temporal association areas,2,Right,Ipsilateral,0.0278291304969603,24.7867618437051,0.047591513375,1.7101329623,False,F,C57BL/6J,0.1373016946
480074702,LD,Lateral dorsal nucleus of thalamus,1,Left,Contralateral,0.0027046222239732,2.78940939903259,0.001515499409375,0.5603367952,False,F,C57BL/6J,0.1373016946
480074702,VISpl6b,"Posterolateral visual area, layer 6b",3,Midline,Midline,0.0041789014965033,2.85993808225403,4.0552916796875e-05,0.009704205,False,F,C57BL/6J,0.1373016946
480074702,ENTm5,"Entorhinal area, medial part, dorsal zone, layer 5",2,Right,Ipsilateral,0.0098430924117565,7.45543003082275,0.00494595495625,0.5024797904,False,F,C57BL/6J,0.1373016946
480074702,ENTl1,"Entorhinal area, lateral part, layer 1",1,Left,Contralateral,0.11128518730402,107.613998413086,0.060066405,0.5397520128,False,F,C57BL/6J,0.1373016946
480074702,CENT,Central lobule,3,Midline,Midline,0.000511648330333,0.489473448791202,0.0023011692757812,4.4975604128,False,F,C57BL/6J,0.1373016946
480074702,FRP6a,"Frontal pole, layer 6a",3,Midline,Midline,0.075242465826665,69.9798702175648,0.00930935565,0.123724755,False,F,C57BL/6J,0.1373016946
480074702,BST,Bed nuclei of the stria terminalis,1,Left,Contralateral,0.0270811077207327,30.3534145355225,0.020014617175,0.7390619824,False,F,C57BL/6J,0.1373016946
480074702,BST,Bed nuclei of the stria terminalis,3,Midline,Midline,0.0289159632364009,31.4951115493882,0.042741378225,1.4781239648,False,F,C57BL/6J,0.1373016946
480074702,ORBl1,"Orbital area, lateral part, layer 1",3,Midline,Midline,0.108154622507406,147.085310586192,0.0447650182,0.4138983352,False,F,C57BL/6J,0.1373016946
480074702,uf,uncinate fascicle,2,Right,Ipsilateral,0.0103972507640719,2.6353325843811,0.000487565925,0.046893735,False,F,C57BL/6J,0.1373016946
480074702,SSp-un2/3,"Primary somatosensory area, unassigned, layer 2/3",2,Right,Ipsilateral,0.0166122410446405,16.0316257476807,0.0030354905875,0.1827261352,False,F,C57BL/6J,0.1373016946
480074702,cett,cervicothalamic tract,1,Left,Contralateral,0.0072674716909582,2.91636763998214,0.0027562053336319,0.3792522972,False,F,C57BL/6J,0.1373016946
480074702,PMd,Dorsal premammillary nucleus,2,Right,Ipsilateral,0.0128821358084679,13.8198757171631,0.00093885990625,0.0728807625,False,F,C57BL/6J,0.1373016946
480074702,VISli,Laterointermediate area,3,Midline,Midline,0.0052492246143486,4.51893986010575,0.0028478346127929,0.542524815,False,F,C57BL/6J,0.1373016946
480074702,ORBl6b,"Orbital area, lateral part, layer 6b",3,Midline,Midline,0.0870628845850927,88.1314272648283,0.004197888034375,0.048216735,False,F,C57BL/6J,0.1373016946
480074702,ACAv2/3,"Anterior cingulate area, ventral part, layer 2/3",2,Right,Ipsilateral,0.0117596052587032,11.9725360870361,0.00325598231875,0.2768785376,False,F,C57BL/6J,0.1373016946
480074702,IVn,trochlear nerve,3,Midline,Midline,0.0416549497027892,32.7209523809524,0.00031247085625,0.00750141,False,F,C57BL/6J,0.1373016946
480074702,EP,Endopiriform nucleus,2,Right,Ipsilateral,0.173934697861732,255.32756104616,0.267749475,1.5393678104,False,F,C57BL/6J,0.1373016946
480074702,RSPd5,"Retrosplenial area, dorsal part, layer 5",3,Midline,Midline,0.0022633174858826,2.33192607637821,0.003009315859375,1.3296039456,False,F,C57BL/6J,0.1373016946
480074702,MOp,Primary motor area,3,Midline,Midline,0.0907833728755748,107.323785155283,1.136139895275,12.5148456076,False,F,C57BL/6J,0.1373016946
480074702,SOCm,"Superior olivary complex, medial part",2,Right,Ipsilateral,0.0046690879389643,2.41033625602722,0.000502448603125,0.1076117224,False,F,C57BL/6J,0.1373016946
480074702,eps,extrapyramidal fiber systems,2,Right,Ipsilateral,0.0380930163831444,46.8106160031605,0.0258016989719717,0.6773341001,False,F,C57BL/6J,0.1373016946
480074702,SSp-tr,"Primary somatosensory area, trunk",3,Midline,Midline,0.0108680286288884,9.75295040412097,0.0167951476273437,1.545372045,False,F,C57BL/6J,0.1373016946
480074702,cm,cranial nerves,3,Midline,Midline,0.0092867729212842,8.96464052700792,0.126460624630244,13.6172840342,False,F,C57BL/6J,0.1373016946
480074702,VISal1,"Anterolateral visual area, layer 1",3,Midline,Midline,0.009124039522284,6.7337747165956,0.0011859055222656,0.12997593,False,F,C57BL/6J,0.1373016946
480074702,act,"anterior commissure, temporal limb",2,Right,Ipsilateral,0.0516525283455849,55.7429389953613,0.006037967425,0.11689587,False,F,C57BL/6J,0.1373016946
480074702,SUV,Superior vestibular nucleus,1,Left,Contralateral,0.0054836040362715,3.36758422851562,0.0010691592515625,0.1949738224,False,F,C57BL/6J,0.1373016946
480074702,KF,Koelliker-Fuse subnucleus,1,Left,Contralateral,0.0136758452281356,9.24935054779053,0.001320844765625,0.0965823124,False,F,C57BL/6J,0.1373016946
480074702,AMv,"Anteromedial nucleus, ventral part",2,Right,Ipsilateral,0.0058465762995183,7.44114923477173,0.0005361400460937,0.09170154,False,F,C57BL/6J,0.1373016946
480074702,VISal2/3,"Anterolateral visual area, layer 2/3",1,Left,Contralateral,0.0075434711761772,6.08439779281616,0.0008288150171875,0.1098718376,False,F,C57BL/6J,0.1373016946
480074702,MMp,"Medial mammillary nucleus, posterior part",2,Right,Ipsilateral,0.0076764896512031,10.2414579391479,0.0001602870007812,0.0208802475,False,F,C57BL/6J,0.1373016946
480074702,VS,ventricular systems,2,Right,Ipsilateral,0.0012509689377261,0.943024143743964,0.004109569793164,3.2851093814,False,F,C57BL/6J,0.1373016946
480074702,SSp-ll1,"Primary somatosensory area, lower limb, layer 1",1,Left,Contralateral,0.0639243796467781,55.8004722595215,0.010556411775,0.1651390552,False,F,C57BL/6J,0.1373016946
480074702,VISpl6a,"Posterolateral visual area, layer 6a",2,Right,Ipsilateral,0.0063794758170843,4.99814558029175,0.0003772489710937,0.0591347925,False,F,C57BL/6J,0.1373016946
480074702,CEAm,"Central amygdalar nucleus, medial part",2,Right,Ipsilateral,0.109009861946106,146.320541381836,0.0449489397,0.4123382928,False,F,C57BL/6J,0.1373016946
480074702,PSV,Principal sensory nucleus of the trigeminal,2,Right,Ipsilateral,0.0131849525496364,7.12912321090698,0.00803918745,0.6097244048,False,F,C57BL/6J,0.1373016946
480074702,DG-po,"Dentate gyrus, polymorph layer",2,Right,Ipsilateral,0.0002869278541766,0.223917201161385,0.0001085029777343,0.3781542072,False,F,C57BL/6J,0.1373016946
480074702,LRN,Lateral reticular nucleus,1,Left,Contralateral,0.001660987133921,1.03305610701066,0.0005216593569824,0.3140658626,False,F,C57BL/6J,0.1373016946
480074702,tspd,direct tectospinal pathway,3,Midline,Midline,0.0154353793462118,2.70605333116319,6.80700229167938e-08,4.41e-06,False,F,C57BL/6J,0.1373016946
480074702,IC,Inferior colliculus,3,Midline,Midline,0.0023758819346779,2.45507643327069,0.011644759503125,4.9012366032,False,F,C57BL/6J,0.1373016946
480074702,DG,Dentate gyrus,3,Midline,Midline,0.004068357747178,4.51879133883301,0.02959073831875,7.2733865008,False,F,C57BL/6J,0.1373016946
480074702,PT,Parataenial nucleus,3,Midline,Midline,0.0156105271728206,14.9258836626774,0.00395761331875,0.25352208,False,F,C57BL/6J,0.1373016946
480074702,SSp-tr4,"Primary somatosensory area, trunk, layer 4",2,Right,Ipsilateral,0.0026958985254168,2.95298457145691,0.0002269979742187,0.0842012276,False,F,C57BL/6J,0.1373016946
480074702,sup,supraoptic commissures,2,Right,Ipsilateral,0.0613149143755436,57.858283996582,0.000845942584375,0.013796685,False,F,C57BL/6J,0.1373016946
480074702,BAC,Bed nucleus of the anterior commissure,1,Left,Contralateral,0.0653051808476448,52.9485664367676,0.0002792119722656,0.004275495,False,F,C57BL/6J,0.1373016946
480074702,CL,Central lateral nucleus of the thalamus,1,Left,Contralateral,0.0109220594167709,8.89083290100098,0.00217311815,0.19896597,False,F,C57BL/6J,0.1373016946
480074702,AUDpo6a,"Posterior auditory area, layer 6a",1,Left,Contralateral,0.0045553492382168,4.10397958755493,0.0001993440394531,0.04376043,False,F,C57BL/6J,0.1373016946
480074702,DN,Dentate nucleus,1,Left,Contralateral,0.0124243861064315,11.3431444168091,0.00229428626875,0.18465993,False,F,C57BL/6J,0.1373016946
480074702,AN,Ansiform lobule,1,Left,Contralateral,0.0007685290103037,0.820344551187134,0.00457782346875,5.95660464,False,F,C57BL/6J,0.1373016946
480074702,PoT,Posterior triangular thalamic nucleus,2,Right,Ipsilateral,0.0081249326467514,5.61106014251709,0.00125230065625,0.1541305976,False,F,C57BL/6J,0.1373016946
480074702,RSPd6a,"Retrosplenial area, dorsal part, layer 6a",3,Midline,Midline,0.004683219941537,4.18752685952996,0.003907000146875,0.8342551056,False,F,C57BL/6J,0.1373016946
480074702,SI,Substantia innominata,3,Midline,Midline,0.11563313771572,170.937113231664,0.3859130044,3.3373910976,False,F,C57BL/6J,0.1373016946
480074702,AUDp,Primary auditory area,3,Midline,Midline,0.0050911511684582,4.76491280263005,0.0120623020546875,2.3692680998,False,F,C57BL/6J,0.1373016946
480074702,PVH,Paraventricular hypothalamic nucleus,1,Left,Contralateral,0.0023594619706273,1.86336076259613,0.0002454983453125,0.1040484424,False,F,C57BL/6J,0.1373016946
480074702,LRNp,"Lateral reticular nucleus, parvicellular part",3,Midline,Midline,0.0009434763143358,0.244801761727266,5.91614276367187e-05,0.06270579,False,F,C57BL/6J,0.1373016946
480074702,cett,cervicothalamic tract,2,Right,Ipsilateral,0.0164726957233066,11.9890291053457,0.0062473076941406,0.3792522972,False,F,C57BL/6J,0.1373016946
480074702,py,pyramid,2,Right,Ipsilateral,0.0006068898946978,0.0784706324338913,0.0001875911214843,0.3091024076,False,F,C57BL/6J,0.1373016946
480074702,SPVO,"Spinal nucleus of the trigeminal, oral part",2,Right,Ipsilateral,0.0194714032113552,13.5882892608643,0.010694648125,0.5492489576,False,F,C57BL/6J,0.1373016946
480074702,P,Pons,2,Right,Ipsilateral,0.0119340270757675,8.3794641494751,0.1099224252,9.2108409344,False,F,C57BL/6J,0.1373016946
480074702,IAM,Interanteromedial nucleus of the thalamus,2,Right,Ipsilateral,0.018404109403491,17.3458766937256,0.000440020459375,0.023908815,False,F,C57BL/6J,0.1373016946
480074702,MBmot,"Midbrain, motor related",1,Left,Contralateral,0.0275042346208931,44.248170271367,0.322604146043457,11.72925371275,False,F,C57BL/6J,0.1373016946
480074702,scp,superior cerebelar peduncles,3,Midline,Midline,0.54031648651132,2921.23792988411,0.0001356264252929,0.0002510129316406,True,F,C57BL/6J,0.1373016946
480074702,lfbs,lateral forebrain bundle system,3,Midline,Midline,0.0210234973015788,20.0393564291957,0.321357465696777,15.2856330746,False,F,C57BL/6J,0.1373016946
480074702,IB,Interbrain,2,Right,Ipsilateral,0.0200526514074084,28.1856996171225,0.392163102229811,19.5566707994,False,F,C57BL/6J,0.1373016946
480074702,NLOT2,"Nucleus of the lateral olfactory tract, pyramidal layer",1,Left,Contralateral,0.11738733202219,137.106979370117,0.009679417125,0.0824570824,False,F,C57BL/6J,0.1373016946
480074702,AIv6b,"Agranular insular area, ventral part, layer 6b",3,Midline,Midline,0.149771009213871,193.986103122731,0.0005052749652343,0.00337365,False,F,C57BL/6J,0.1373016946
480074702,SSp-m1,"Primary somatosensory area, mouth, layer 1",2,Right,Ipsilateral,0.148444995284081,174.172622680664,0.0638777132,0.4303123552,False,F,C57BL/6J,0.1373016946
480074702,INC,Interstitial nucleus of Cajal,3,Midline,Midline,0.0041136320738775,2.58769337971325,0.0003615887529296,0.08790012,False,F,C57BL/6J,0.1373016946
480074702,ME,Median eminence,1,Left,Contralateral,0.0003024723555427,0.112992741167545,1.35974748779297e-05,0.0449544375,False,F,C57BL/6J,0.1373016946
480074702,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",1,Left,Contralateral,0.0563318096101284,48.6412620544434,0.02606891875,0.4627743848,False,F,C57BL/6J,0.1373016946
480074702,MV,Medial vestibular nucleus,2,Right,Ipsilateral,0.011096840724349,9.00881767272949,0.011115687975,1.0016984544,False,F,C57BL/6J,0.1373016946
480074702,SSp-bfd4,"Primary somatosensory area, barrel field, layer 4",3,Midline,Midline,0.0132875007608521,17.1205012208035,0.0187748185625,1.4129683904,False,F,C57BL/6J,0.1373016946
480074702,PF,Parafascicular nucleus,1,Left,Contralateral,0.011688525788486,8.61635208129883,0.003131405025,0.2679041876,False,F,C57BL/6J,0.1373016946
480074702,pm,principal mammillary tract,1,Left,Contralateral,0.0146637754514813,9.88788795471191,0.0002691612683593,0.0183555225,False,F,C57BL/6J,0.1373016946
480074702,VISC4,"Visceral area, layer 4",2,Right,Ipsilateral,0.15411964058876,232.347595214844,0.015405515475,0.0999581576,False,F,C57BL/6J,0.1373016946
480074702,MB,Midbrain,1,Left,Contralateral,0.0242028106004,42.8257598876953,0.488738936,20.1934792192,False,F,C57BL/6J,0.1373016946
480074702,hbc,habenular commissure,2,Right,Ipsilateral,0.0001212563729495,0.0532339289784431,3.1944067199707e-06,0.0263442375,False,F,C57BL/6J,0.1373016946
480074702,ACVII,Accessory facial motor nucleus,2,Right,Ipsilateral,0.0041936705820262,2.87618565559387,1.3010591015625e-05,0.003102435,False,F,C57BL/6J,0.1373016946
480074702,scwm,supra-callosal cerebral white matter,3,Midline,Midline,0.0727519891262754,67.0457221899191,0.0860778051,1.18316772,False,F,C57BL/6J,0.1373016946
480074702,SPVO,"Spinal nucleus of the trigeminal, oral part",1,Left,Contralateral,0.0095752049237489,5.95182180404663,0.005259171225,0.5492489576,False,F,C57BL/6J,0.1373016946
480074702,SSp-m2/3,"Primary somatosensory area, mouth, layer 2/3",3,Midline,Midline,0.0556983505908384,61.3012905156848,0.0919419095,1.6507115296,False,F,C57BL/6J,0.1373016946
480074702,VISp6a,"Primary visual area, layer 6a",2,Right,Ipsilateral,0.0065407492220401,5.57475805282593,0.00386109434375,0.59031378,False,F,C57BL/6J,0.1373016946
480074702,ADP,Anterodorsal preoptic nucleus,3,Midline,Midline,0.0010152844454003,1.02623660091318,0.0001114090150878,0.109731825,False,F,C57BL/6J,0.1373016946
480074702,ENTm6,"Entorhinal area, medial part, dorsal zone, layer 6",3,Midline,Midline,0.0167215264124737,13.3512639157746,0.01147774744375,0.6864054848,False,F,C57BL/6J,0.1373016946
480074702,EPd,"Endopiriform nucleus, dorsal part",1,Left,Contralateral,0.184762388467789,303.362548828125,0.1853452832,1.0031548128,False,F,C57BL/6J,0.1373016946
480074702,CP,Caudoputamen,1,Left,Contralateral,0.0288881361484528,36.9475784301758,0.41433812,14.342847232,False,F,C57BL/6J,0.1373016946
480074702,MOs6b,"Secondary motor area, layer 6b",1,Left,Contralateral,0.116210922598839,115.331855773926,0.00471401284375,0.0405642825,False,F,C57BL/6J,0.1373016946
480074702,MOp1,"Primary motor area, Layer 1",3,Midline,Midline,0.13314443910554,155.221491363013,0.1950835922,1.465202704,False,F,C57BL/6J,0.1373016946
480074702,ILA1,"Infralimbic area, layer 1",3,Midline,Midline,0.109255275228684,139.170016660937,0.018218899475,0.16675533,False,F,C57BL/6J,0.1373016946
480074702,P,Pons,2,Right,Ipsilateral,0.783173978328705,4309.28662109375,1.92569880371094e-05,2.458839140625e-05,True,F,C57BL/6J,0.1373016946
480074702,opt,optic tract,3,Midline,Midline,0.0040220075376612,3.02029241778777,0.003092135965625,0.76880412,False,F,C57BL/6J,0.1373016946
480074702,ACAd5,"Anterior cingulate area, dorsal part, layer 5",3,Midline,Midline,0.0226190015097249,24.3139543735764,0.02986314555,1.3202680736,False,F,C57BL/6J,0.1373016946
480074702,AIp6a,"Agranular insular area, posterior part, layer 6a",3,Midline,Midline,0.186313614273075,290.3966216273,0.0895052718,0.4804011352,False,F,C57BL/6J,0.1373016946
480074702,ILA1,"Infralimbic area, layer 1",1,Left,Contralateral,0.0894853919744492,111.016799926758,0.007461083,0.083377665,False,F,C57BL/6J,0.1373016946
480074702,x,Nucleus x,3,Midline,Midline,0.0068533667750473,3.79884191419913,0.0004310756050781,0.06289983,False,F,C57BL/6J,0.1373016946
480074702,GU4,"Gustatory areas, layer 4",2,Right,Ipsilateral,0.170189291238785,251.866439819336,0.013756364125,0.0808297875,False,F,C57BL/6J,0.1373016946
480074702,SSp-bfd1,"Primary somatosensory area, barrel field, layer 1",2,Right,Ipsilateral,0.0527475699782372,46.0608901977539,0.02441022465,0.4627743848,False,F,C57BL/6J,0.1373016946
480074702,lfbs,lateral forebrain bundle system,2,Right,Ipsilateral,0.0191912113442708,17.8970470027938,0.146674907432812,7.6428165373,False,F,C57BL/6J,0.1373016946
480074702,PST,Preparasubthalamic nucleus,1,Left,Contralateral,0.210165977478027,679.562377929688,0.001443077409375,0.00686637,False,F,C57BL/6J,0.1373016946
480074702,PL2/3,"Prelimbic area, layer 2/3",3,Midline,Midline,0.0787728447918063,84.7404439934627,0.036529785425,0.4637357648,False,F,C57BL/6J,0.1373016946
480074702,GU6a,"Gustatory areas, layer 6a",1,Left,Contralateral,0.141603007912636,179.879150390625,0.0342543271,0.2419039448,False,F,C57BL/6J,0.1373016946
480074702,ORBl6a,"Orbital area, lateral part, layer 6a",1,Left,Contralateral,0.0820892453193665,85.2883377075195,0.0217606354,0.2650851,False,F,C57BL/6J,0.1373016946
480074702,SSp-bfd,"Primary somatosensory area, barrel field",3,Midline,Midline,0.0199158656546243,20.1387697714954,0.1380623038375,6.9322773226,False,F,C57BL/6J,0.1373016946
480074702,CTXsp,Cortical subplate,1,Left,Contralateral,0.125260412693024,174.446640014648,0.6150888464,4.9104808256,False,F,C57BL/6J,0.1373016946
480074702,SSp-n4,"Primary somatosensory area, nose, layer 4",3,Midline,Midline,0.0294001188286921,40.6945735951375,0.0177668187375,0.60431112,False,F,C57BL/6J,0.1373016946
480074702,AUDp6a,"Primary auditory area, layer 6a",3,Midline,Midline,0.0071055370081772,6.34112559075452,0.00233242051875,0.32825394,False,F,C57BL/6J,0.1373016946
480074702,VISpl4,"Posterolateral visual area, layer 4",1,Left,Contralateral,0.0063501209951937,5.3876690864563,0.0001282514707031,0.0201966975,False,F,C57BL/6J,0.1373016946
480074702,PL2/3,"Prelimbic area, layer 2/3",1,Left,Contralateral,0.0787361115217209,89.0926208496094,0.018256374675,0.2318678824,False,F,C57BL/6J,0.1373016946
480074702,TTv,"Taenia tecta, ventral part",2,Right,Ipsilateral,0.107377260923386,141.158798217773,0.0424776345,0.3955924448,False,F,C57BL/6J,0.1373016946
480074702,RL,Rostral linear nucleus raphe,2,Right,Ipsilateral,0.0393175445497036,25.9980068206787,0.0012064502078125,0.03068478,False,F,C57BL/6J,0.1373016946
480074702,COA,Cortical amygdalar area,1,Left,Contralateral,0.0884175715960287,95.1490271222145,0.15914411345,1.7999150008,False,F,C57BL/6J,0.1373016946
480074702,em,external medullary lamina of the thalamus,1,Left,Contralateral,0.0012703977990895,0.975467622280121,7.74777376953125e-05,0.0609869925,False,F,C57BL/6J,0.1373016946
480074702,fx,columns of the fornix,1,Left,Contralateral,0.0048892609775066,3.72399234771729,0.00072667581875,0.1486269176,False,F,C57BL/6J,0.1373016946
480074702,Su3,Supraoculomotor periaqueductal gray,2,Right,Ipsilateral,0.0377564914524555,33.4188041687012,0.000876488265625,0.02321424,False,F,C57BL/6J,0.1373016946
